buff_id,buff_name,buff_detail,buff_sameadd_max,buff_maxtime,buff_interface_show_flag
21081204,DMG Reduction,Damage Reduction #Y+6%#E,1,-1.0,0
21081205,DMG Reduction,Damage Reduction #Y+7.5%#E,1,-1.0,0
21081206,DMG Reduction,Damage Reduction #Y+9%#E,1,-1.0,0
21081207,DMG Reduction,Damage Reduction #Y+10.5%#E,1,-1.0,0
21081208,DMG Reduction,DMG Reduction #Y+12%#E,1,-1.0,0
21081209,DMG Reduction,Damage Reduction #Y+13.5%#E,1,-1.0,0
21081210,DMG Reduction,Damage Reduction #Y+15%#E,1,-1.0,0
21081211,DMG Reduction,Damage Reduction #Y+16.5%#E,1,-1.0,0
21081212,DMG Reduction,Damage Reduction #Y+18%#E,1,-1.0,0
21081213,DMG Reduction,Damage Reduction #Y+19.5%#E,1,-1.0,0
21081214,DMG Reduction,Damage Reduction #Y+21%#E,1,-1.0,0
21081215,DMG Reduction,Damage Reduction #Y+22.5%#E,1,-1.0,0
21081216,DMG Reduction,Damage Reduction #Y+24%#E,1,-1.0,0
21081217,DMG Reduction,Damage Reduction #Y+25.5%#E,1,-1.0,0
21081218,DMG Reduction,Damage Reduction #Y+27%#E,1,-1.0,0
21081219,DMG Reduction,Damage Reduction #Y+28.5%#E,1,-1.0,0
21081220,DMG Reduction,Damage Reduction #Y+30%#E,1,-1.0,0
21081301,HP Bonus,Max HP #Y+0.75%#E,1,-1.0,0
21081302,HP Bonus,Max HP #Y+1.5%#E,1,-1.0,0
21081303,HP Bonus,Max HP #Y+2.25%#E,1,-1.0,0
21081304,HP Bonus,Max HP #Y+3%#E,1,-1.0,0
21081305,HP Bonus,Max HP #Y+3.75%#E,1,-1.0,0
21081306,HP Bonus,Max HP #Y+4.5%#E,1,-1.0,0
21081307,HP Bonus,Max HP #Y+5.25%#E,1,-1.0,0
21081308,HP Bonus,Max HP #Y+6%#E,1,-1.0,0
21081309,HP Bonus,Max HP #Y+6.75%#E,1,-1.0,0
21081310,HP Bonus,Max HP #Y+7.5%#E,1,-1.0,0
21081311,HP Bonus,Max HP #Y+8.25%#E,1,-1.0,0
21081312,HP Bonus,Max HP #Y+9%#E,1,-1.0,0
21081313,HP Bonus,Max HP #Y+9.75%#E,1,-1.0,0
21081314,HP Bonus,Max HP #Y+10.5%#E,1,-1.0,0
21081315,HP Bonus,Max HP #Y+11.25%#E,1,-1.0,0
21081316,HP Bonus,Max HP #Y+12%#E,1,-1.0,0
21081317,HP Bonus,Max HP #Y+12.75%#E,1,-1.0,0
21081318,HP Bonus,Max HP #Y+13.5%#E,1,-1.0,0
21081319,HP Bonus,Max HP #Y+14.25%#E,1,-1.0,0
21081320,HP Bonus,Max HP #Y+15%#E,1,-1.0,0
21081321,Guarding Qi Core,"Become immune to fatal damage once, then recover 20% HP, and become immune to damage for 3 seconds. Cooldown: #Y120#E seconds",1,-1.0,0
21081322,Qi Deviation,"Become immune to Qi Depletion once, and fully restore Qi while causing area damage. Cooldown: #Y120#E seconds.",1,-1.0,0
21081323,Shenque,Become immune to a single instance of damage exceeding 30% of Max HP. Cooldown: #Y120#E seconds.,1,-1.0,0
21081401,Attack Bonus,Physical Attack and All Attribute Attacks #Y+0.75%#E,1,-1.0,0
21081402,Attack Bonus,Physical Attack and All Attribute Attacks #Y+1.5%#E,1,-1.0,0
21081403,Attack Bonus,Physical Attack and All Attribute Attacks #Y+2.25%#E,1,-1.0,0
21081404,Attack Bonus,Physical Attack and All Attribute Attacks #Y+3%#E,1,-1.0,0
21081405,Attack Bonus,Physical Attack and All Attribute Attacks #Y+3.75%#E,1,-1.0,0
21081406,Attack Bonus,Physical Attack and All Attribute Attacks #Y+4.5%#E,1,-1.0,0
21081407,Attack Bonus,Physical Attack and All Attribute Attacks #Y+5.25%#E,1,-1.0,0
21081408,Attack Bonus,Physical Attack and All Attribute Attacks #Y+6%#E,1,-1.0,0
21081409,Attack Bonus,Physical Attack and All Attribute Attacks #Y+6.75%#E,1,-1.0,0
21081410,Attack Bonus,Physical Attack and All Attribute Attacks #Y+7.5%#E,1,-1.0,0
21081411,Attack Bonus,Physical Attack and All Attribute Attacks #Y+8.25%#E,1,-1.0,0
21081412,Attack Bonus,Physical Attack and All Attribute Attacks #Y+9%#E,1,-1.0,0
21081413,Attack Bonus,Physical Attack and All Attribute Attacks #Y+9.75%#E,1,-1.0,0
21081414,Attack Bonus,Physical Attack and All Attribute Attacks #Y+10.5%#E,1,-1.0,0
21081415,Attack Bonus,Physical Attack and All Attribute Attacks #Y+11.25%#E,1,-1.0,0
21081416,Attack Bonus,Physical Attack and All Attribute Attacks #Y+12%#E,1,-1.0,0
21081417,Attack Bonus,Physical Attack and All Attribute Attacks #Y+12.75%#E,1,-1.0,0
21081418,Attack Bonus,Physical Attack and All Attribute Attacks #Y+13.5%#E,1,-1.0,0
21081419,Attack Bonus,Physical Attack and All Attribute Attacks #Y+14.25%#E,1,-1.0,0
21081420,Attack Bonus,Physical Attack and All Attribute Attacks #Y+15%#E,1,-1.0,0
21081421,Attack Bonus,Increases Attack and All Attribute Attacks by 15%.,1,-1.0,0
21081422,DMG Bonus,"Increases damage and Qi damage by 5%, stacking up to 4 times.",4,20.0,0
21081423,Affinity/Critical DMG Bonus,"Increases Affinity DMG by 12% and Critical DMG by 13.5%, stacking up to 2 times.",2,-1.0,0
21081424,Leap Dragon Gate,,1,-1.0,0
21081425,Flood Dragon,,1,-1.0,0
21081426,River Dragon,,1,-1.0,0
21081427,Tension Tier 1,Increases damage dealt by 60% but reduces HP Recovery by 90%.,1,180.0,0
21081428,Tension Tier 2,Increases damage dealt by 90% but reduces HP Recovery by 90%.,1,180.0,0
21081429,Tension Tier 3,Increases damage dealt by 120% but reduces HP Recovery by 90%.,1,180.0,0
21081430,Tension Tier 1,Increases damage dealt by 60% but reduces HP Recovery by 90%.,1,180.0,0
21081431,Tension Tier 2,Increases damage dealt by 90% but reduces HP Recovery by 90%.,1,180.0,0
21081432,Tension Tier 3,Increases damage dealt by 120% but reduces HP Recovery by 90%.,1,180.0,0
21081501,DMG Bonus,DMG Bonus #Y+1.5%#E,1,-1.0,0
21081502,DMG Bonus,DMG Bonus #Y+3%#E,1,-1.0,0
21081503,DMG Bonus,DMG Bonus #Y+4.5%#E,1,-1.0,0
21081504,DMG Bonus,DMG Bonus #Y+6%#E,1,-1.0,0
21081505,DMG Bonus,DMG Bonus #Y+7.5%#E,1,-1.0,0
21081506,DMG Bonus,DMG Bonus #Y+9%#E,1,-1.0,0
21081507,DMG Bonus,DMG Bonus #Y+10.5%#E,1,-1.0,0
21081508,DMG Bonus,DMG Bonus #Y+12%#E,1,-1.0,0
21081509,DMG Bonus,DMG Bonus #Y+13.5%#E,1,-1.0,0
21081510,DMG Bonus,DMG Bonus #Y+15%#E,1,-1.0,0
21081511,DMG Bonus,DMG Bonus #Y+16.5%#E,1,-1.0,0
21081512,DMG Bonus,DMG Bonus #Y+18%#E,1,-1.0,0
21081513,DMG Bonus,DMG Bonus #Y+19.5%#E,1,-1.0,0
21081514,DMG Bonus,DMG Bonus #Y+21%#E,1,-1.0,0
21081515,DMG Bonus,DMG Bonus #Y+22.5%#E,1,-1.0,0
21081516,DMG Bonus,DMG Bonus #Y+24%#E,1,-1.0,0
21081517,DMG Bonus,DMG Bonus #Y+25.5%#E,1,-1.0,0
21081518,DMG Bonus,DMG Bonus #Y+27%#E,1,-1.0,0
21081519,DMG Bonus,DMG Bonus #Y+28.5%#E,1,-1.0,0
21081520,DMG Bonus,DMG Bonus #Y+30%#E,1,-1.0,0
21081601,DMG Reduction,DMG Reduction #Y+1.5%#E,1,-1.0,0
21081602,DMG Reduction,DMG Reduction #Y+3%#E,1,-1.0,0
21081603,DMG Reduction,DMG Reduction #Y+4.5%#E,1,-1.0,0
21081604,DMG Reduction,Damage Reduction #Y+6%#E,1,-1.0,0
21081605,DMG Reduction,Damage Reduction #Y+7.5%#E,1,-1.0,0
21081606,DMG Reduction,Damage Reduction #Y+9%#E,1,-1.0,0
21081607,DMG Reduction,Damage Reduction #Y+10.5%#E,1,-1.0,0
21081608,DMG Reduction,DMG Reduction #Y+12%#E,1,-1.0,0
21081609,DMG Reduction,Damage Reduction #Y+13.5%#E,1,-1.0,0
21081610,DMG Reduction,Damage Reduction #Y+15%#E,1,-1.0,0
21081611,DMG Reduction,Damage Reduction #Y+16.5%#E,1,-1.0,0
21081612,DMG Reduction,Damage Reduction #Y+18%#E,1,-1.0,0
21081613,DMG Reduction,Damage Reduction #Y+19.5%#E,1,-1.0,0
21081614,DMG Reduction,Damage Reduction #Y+21%#E,1,-1.0,0
21081615,DMG Reduction,Damage Reduction #Y+22.5%#E,1,-1.0,0
21081616,DMG Reduction,Damage Reduction #Y+24%#E,1,-1.0,0
21081617,DMG Reduction,Damage Reduction #Y+25.5%#E,1,-1.0,0
21081618,DMG Reduction,Damage Reduction #Y+27%#E,1,-1.0,0
21081619,DMG Reduction,Damage Reduction #Y+28.5%#E,1,-1.0,0
21081620,DMG Reduction,Damage Reduction #Y+30%#E,1,-1.0,0
21081701,HP Bonus,Max HP #Y+0.75%#E,1,-1.0,0
21081702,HP Bonus,Max HP #Y+1.5%#E,1,-1.0,0
21081703,HP Bonus,Max HP #Y+2.25%#E,1,-1.0,0
21081704,HP Bonus,Max HP #Y+3%#E,1,-1.0,0
21081705,HP Bonus,Max HP #Y+3.75%#E,1,-1.0,0
21081706,HP Bonus,Max HP #Y+4.5%#E,1,-1.0,0
21081707,HP Bonus,Max HP #Y+5.25%#E,1,-1.0,0
21081708,HP Bonus,Max HP #Y+6%#E,1,-1.0,0
21081709,HP Bonus,Max HP #Y+6.75%#E,1,-1.0,0
21081710,HP Bonus,Max HP #Y+7.5%#E,1,-1.0,0
21081711,HP Bonus,Max HP #Y+8.25%#E,1,-1.0,0
21081712,HP Bonus,Max HP #Y+9%#E,1,-1.0,0
21081713,HP Bonus,Max HP #Y+9.75%#E,1,-1.0,0
21081714,HP Bonus,Max HP #Y+10.5%#E,1,-1.0,0
21081715,HP Bonus,Max HP #Y+11.25%#E,1,-1.0,0
21081716,HP Bonus,Max HP #Y+12%#E,1,-1.0,0
21081717,HP Bonus,Max HP #Y+12.75%#E,1,-1.0,0
21081718,HP Bonus,Max HP #Y+13.5%#E,1,-1.0,0
21081719,HP Bonus,Max HP #Y+14.25%#E,1,-1.0,0
21081720,HP Bonus,Max HP #Y+15%#E,1,-1.0,0
21081721,Guarding Qi Core,"Become immune to fatal damage once, then recover 20% HP, and become immune to damage for 3 seconds. Cooldown: #Y120#E seconds",1,-1.0,0
21081722,Qi Deviation,"Become immune to Qi Depletion once, and fully restore Qi while causing area damage. Cooldown: #Y120#E seconds.",1,-1.0,0
21081723,Shenque,Become immune to a single instance of damage exceeding 30% of Max HP. Cooldown: #Y120#E seconds.,1,-1.0,0
21081801,Attack Bonus,Physical Attack and All Attribute Attacks #Y+0.75%#E,1,-1.0,0
21081802,Attack Bonus,Physical Attack and All Attribute Attacks #Y+1.5%#E,1,-1.0,0
21081803,Attack Bonus,Physical Attack and All Attribute Attacks #Y+2.25%#E,1,-1.0,0
21081804,Attack Bonus,Physical Attack and All Attribute Attacks #Y+3%#E,1,-1.0,0
21081805,Attack Bonus,Physical Attack and All Attribute Attacks #Y+3.75%#E,1,-1.0,0
21081806,Attack Bonus,Physical Attack and All Attribute Attacks #Y+4.5%#E,1,-1.0,0
21081807,Attack Bonus,Physical Attack and All Attribute Attacks #Y+5.25%#E,1,-1.0,0
21081808,Attack Bonus,Physical Attack and All Attribute Attacks #Y+6%#E,1,-1.0,0
21081809,Attack Bonus,Physical Attack and All Attribute Attacks #Y+6.75%#E,1,-1.0,0
21081810,Attack Bonus,Physical Attack and All Attribute Attacks #Y+7.5%#E,1,-1.0,0
21081811,Attack Bonus,Physical Attack and All Attribute Attacks #Y+8.25%#E,1,-1.0,0
21081812,Attack Bonus,Physical Attack and All Attribute Attacks #Y+9%#E,1,-1.0,0
21081813,Attack Bonus,Physical Attack and All Attribute Attacks #Y+9.75%#E,1,-1.0,0
21081814,Attack Bonus,Physical Attack and All Attribute Attacks #Y+10.5%#E,1,-1.0,0
21081815,Attack Bonus,Physical Attack and All Attribute Attacks #Y+11.25%#E,1,-1.0,0
21081816,Attack Bonus,Physical Attack and All Attribute Attacks #Y+12%#E,1,-1.0,0
21081817,Attack Bonus,Physical Attack and All Attribute Attacks #Y+12.75%#E,1,-1.0,0
21081818,Attack Bonus,Physical Attack and All Attribute Attacks #Y+13.5%#E,1,-1.0,0
21081819,Attack Bonus,Physical Attack and All Attribute Attacks #Y+14.25%#E,1,-1.0,0
21081820,Attack Bonus,Physical Attack and All Attribute Attacks #Y+15%#E,1,-1.0,0
21081821,Attack Bonus,Increases Attack and All Attribute Attacks by 15%.,1,-1.0,0
21081822,DMG Bonus,"Increases damage and Qi damage by 5%, stacking up to 4 times.",4,20.0,0
21081823,Affinity/Critical DMG Bonus,"Increases Affinity DMG by 12% and Critical DMG by 13.5%, stacking up to 2 times.",2,-1.0,0
21081824,Leap Dragon Gate,,1,-1.0,0
21081825,Flood Dragon,,1,-1.0,0
21081826,River Dragon,,1,-1.0,0
21089111,Teleport Attack,,1,-1.0,0
21090001,Recovery,HP Recovery,1,2.0,0
21090002,Recovery,HP Recovery,1,2.0,0
21090003,Recovery,HP Recovery,1,2.0,0
21090004,Recovery,HP Recovery,1,16.0,0
21090010,Endurance Cost Reduced,,1,-1.0,0
21090011,"Clears Vitality, increases shield breaking efficiency by 100%, reduces medicine effects by 60%; Boom Chicken deals 400% more damage to non-player units and reduce healing efficiency by 30%.",,1,-1.0,0
21090012,Ranged Protection,Reduces damage taken by 70%/90% when the source of damage is more than 15/25 meters away. Dealing or taking damage reduces target's healing received by 50%.,1,-1.0,0
21090013,Vulnerable,"Increases damage taken by 5%, stacking up to 3 times.",3,20.0,0
21090014,Outnumbered - Basic,Increases damage dealt by 10%,1,-1.0,0
21090015,Outnumbered - Intermediate,Increases damage dealt by 20%,1,-1.0,0
21090016,Outnumbered - Advanced,Increases damage dealt by 30%,1,-1.0,0
21090017,Empty Buff,,1,-1.0,0
21090018,Empty Buff,,1,-1.0,0
21090019,Sunken Boat,Increases damage and healing done by 10%.,1,30.0,0
21090020,Sunken Boat,Increases damage and healing done by 10%.,1,30.0,0
21090021,Blocked - Low,Movement speed reduced by 30% when obstructed by enemies.,1,-1.0,0
21090022,Encumbered - Medium,Movement speed reduced by 60% when obstructed by enemies.,1,-1.0,0
21090023,Encumbered - High,Movement speed reduced by 90% when obstructed by enemies.,1,-1.0,0
21090024,Martial Style Switch Check Buff 1,,1,-1.0,0
21090025,Martial Style Switch Check Buff 2,,1,-1.0,0
21090026,Martial Style Switch Check Buff 3,,1,-1.0,0
21090027,Martial Style Switch Check Buff 4,,1,-1.0,0
21090028,Martial Style Switch Check Buff 5,,1,-1.0,0
21090029,Heavenquaker Spear - Common Debuff,Heavenquaker Spear - Common Martial Style deals 70% reduced damage and healing.,1,6.0,0
21090030,Heavenquaker Spear - Uncommon Debuff,Heavenquaker Spear - Uncommon Martial Style deals 70% reduced damage and healing.,1,6.0,0
21090031,Heavenquaker Spear - Rare Debuff,Heavenquaker Spear - Rare Martial Style deals 70% reduced damage and healing.,1,6.0,0
21090032,Heavenquaker Spear - Supreme Debuff,Heavenquaker Spear - Supreme Martial Style deals 70% reduced damage and healing.,1,6.0,0
21090033,Nameless Spear - Common Debuff,Nameless Spear - Common Martial Style deals 70% reduced damage and healing.,1,6.0,0
21090034,Nameless Spear - Uncommon Debuff,Nameless Spear - Uncommon Martial Style deals 70% reduced damage and healing.,1,6.0,0
21090035,Nameless Spear - Rare Debuff,Nameless Spear - Rare Martial Style deals 70% reduced damage and healing.,1,6.0,0
21090036,Nameless Spear - Supreme Debuff,Nameless Spear - Supreme Martial Style deals 70% reduced damage and healing.,1,6.0,0
21090037,Strategic Sword - Common Debuff,Strategic Sword - Common Martial Style deals 70% reduced damage and healing.,1,6.0,0
21090038,Strategic Sword - Uncommon Debuff,Strategic Sword - Uncommon Martial Style deals 70% reduced damage and healing.,1,6.0,0
21090039,Strategic Sword - Rare Debuff,Strategic Sword - Rare Martial Style deals 70% less damage and healing.,1,6.0,0
21090040,Strategic Sword - Supreme Debuff,Strategic Sword - Supreme Martial Style deals 70% less damage and healing.,1,6.0,0
21090041,Nameless Sword - Common Debuff,Nameless Sword - Common Martial Style deals 70% less damage and healing.,1,6.0,0
21090042,Nameless Sword - Uncommon Debuff,Nameless Sword - Uncommon Martial Style deals 70% less damage and healing.,1,6.0,0
21090043,Nameless Sword - Rare Debuff,Nameless Sword - Rare Martial Style deals 70% less damage and healing.,1,6.0,0
21090044,Nameless Sword - Supreme Debuff,Nameless Sword - Supreme Martial Style deals 70% less damage and healing.,1,6.0,0
21090045,Thundercry Blade - Common Debuff,Thundercry Blade - Common Martial Style deals 70% less damage and healing.,1,6.0,0
21090046,Thundercry Blade - Uncommon Debuff,Thundercry Blade - Uncommon Martial Style deals 70% less damage and healing.,1,6.0,0
21090047,Thundercry Blade - Rare Debuff,Thundercry Blade - Rare Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090048,Thundercry Blade - Supreme Debuff,Thundercry Blade - Supreme Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090049,Stormbreaker Spear - Common Debuff,Stormbreaker Spear - Common Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090050,Stormbreaker Spear - Uncommon Debuff,Stormbreaker Spear - Uncommon Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090051,Stormbreaker Spear - Rare Debuff,Stormbreaker Spear - Rare Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090052,Stormbreaker Spear - Supreme Debuff,Stormbreaker Spear - Supreme Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090053,Ninefold Umbrella - Common Debuff,Ninefold Umbrella - Common Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090054,Ninefold Umbrella - Uncommon Debuff,Ninefold Umbrella - Uncommon Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090055,Ninefold Umbrella - Rare Debuff,Ninefold Umbrella - Rare Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090056,Ninefold Umbrella - Supreme Debuff,Ninefold Umbrella - Supreme Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090057,Inkwell Fan - Common Debuff,Inkwell Fan - Common: Martial Style damage and healing effects reduced by 70%.,1,6.0,0
21090058,Inkwell Fan - Uncommon: Reduced Efficiency,Inkwell Fan - Uncommon: Martial Style damage and healing effects reduced by 70%.,1,6.0,0
21090059,Inkwell Fan - Rare: Reduced Efficiency,Inkwell Fan - Rare: Martial Style damage and healing effects reduced by 70%.,1,6.0,0
21090060,Inkwell Fan - Supreme: Reduced Efficiency,Inkwell Fan - Supreme: Martial Style damage and healing effects reduced by 70%.,1,6.0,0
21090061,Panacea Fan - Common: Reduced Efficiency,Panacea Fan - Common: Martial Style damage and healing effects reduced by 70%.,1,6.0,0
21090062,Panacea Fan - Uncommon: Reduced Efficiency,Panacea Fan - Uncommon: Martial Style damage and healing effects reduced by 70%.,1,6.0,0
21090063,Panacea Fan - Rare: Reduced Efficiency,Panacea Fan - Rare: Martial Style damage and healing effects reduced by 70%.,1,6.0,0
21090064,Panacea Fan - Supreme: Reduced Efficiency,Panacea Fan - Supreme: Martial Style damage and healing effects reduced by 70%.,1,6.0,0
21090065,Soulshade Umbrella - Common: Reduced Efficiency,Soulshade Umbrella - Common: Martial Style damage and healing effects reduced by 70%.,1,6.0,0
21090066,Soulshade Umbrella - Uncommon: Reduced Efficiency,Soulshade Umbrella - Uncommon: Martial Style damage and healing effects reduced by 70%.,1,6.0,0
21090067,Soulshade Umbrella - Rare: Reduced Efficiency,Soulshade Umbrella - Rare Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21090068,Soulshade Umbrella - Supreme Debuff,Soulshade Umbrella - Supreme Martial Style reduces damage dealt and healing effects by 70%.,1,6.0,0
21099111,Soulshade Umbrella Inner Way,"After closing the umbrella with Soulshade Umbrella's Special Skill, immediately teleport to the location of the target healed",1,-1.0,0
21109111,Infernal Twinblades Inner Way,"[Infernal Twinblades] Ultimate Skill \""Fury Flames\"" can be used during hitstun",1,-1.0,0
21119111,Mortal Rope Dart Inner Way,"[Mortal Rope Dart] Increases the attack range of Martial Style skills and charged follow-up attacks, making them unblockable and unparryable.",1,-1.0,0
21129111,Spring Dreamscape Inner Way,[Spring Dreamscape] Special skills and umbrella swaps deal wide-area damage and a gathering effect.,1,-1.0,0
21139111,Fleeting Clouds Inner Way,[Fleeting Clouds] Special skills deal additional radial damage centered on the user.,1,-1.0,0
24000002,Vitality Drain,,1,5.0,0
24000003,Overload,,1,-1.0,0
24000004,Overload,,1,-1.0,0
24000005,Leave Combat,,1,-1.0,0
24000006,Heavy Hammer Mark,,1,-1.0,0
24000007,Winged Mark,,1,-1.0,0
24000008,Cat Transformation Buff,,1,-1.0,0
24000010,Invincibility,,1,7.0,0
40013701,Echo of Sounds · Lin · Auto Umbrella,,1,2.0,0
40013710,Water Umbrella Projectile Marker Triggered,,6,40.0,0
40013711,Water Umbrella 1 Projectile Marker,,1,40.0,0
40013712,Water Umbrella 2 Projectile Marker,,1,40.0,0
40013713,Water Umbrella 3 Projectile Marker,,1,40.0,0
40013714,Water Umbrella 4 Projectile Marker,,1,40.0,0
40013715,Water Umbrella 5 Projectile Marker,,1,40.0,0
40013716,Water Umbrella 6 Projectile Marker,,1,40.0,0
55000001,Two for One,Small chance to get double resources when gathering in Solo Mode,1,3.0,0
55000002,Body of Iron,Be immune to falling damage (excluding serious injury). Can only be triggered once every 10 minutes,1,3.0,0
55000003,Drunken Precision,Reduces required holding time after aiming in Pitch Pot by 1 second,1,30.0,0
70094,Test,Silence,1,25.0,0
70094,Test,Silence,1,35.0,0
70105,Silence,Silence,1,600.0,0
70105,Silence,Silence,1,600.0,0
70108,Dispel Immunity,Dispel Immunity,1,3.0,0
70110,Silence Immunity,Silence Immunity,1,600.0,0
70112,Dispel Silence Immunity,Dispel Silence Immunity,1,3.0,0
70120,Slow Down,Movement Speed reduced by 90%,1,-1.0,0
70132,Birth,Revive! I'm level two!,4,600.0,0
70132,Birth,Revive! I'm level three!,4,600.0,0
102048110,Heart of Fire,"When your HP falls below #Y30%#E, trigger #YVigilance#E: Restores #Y20%#E HP and reduces your damage taken by #Y20%#E for 10 seconds. This effect can only trigger once every 90 seconds.",1,-1.0,1
